Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,82.87999725341797,82.94000244140625,81.51000213623047,81.95999908447266,76.65129089355469,3004200
2020-01-03,81.80999755859375,82.55000305175781,81.7300033569336,81.76000213623047,76.4642562866211,2840700
2020-01-06,81.8499984741211,82.6500015258789,81.8499984741211,82.38999938964844,77.0534439086914,2164400
2020-01-07,82.18000030517578,82.4800033569336,81.95999908447266,82.20999908447266,76.88509368896484,2555100
2020-01-08,82.41999816894531,82.4800033569336,81.55999755859375,81.69000244140625,76.3987808227539,2591100
2020-01-09,81.52999877929688,82.05999755859375,81.51000213623047,81.91999816894531,76.61388397216797,2206500
2020-01-10,82.05999755859375,82.62999725341797,81.97000122070312,82.06999969482422,76.7541732788086,2420200
2020-01-13,82.08000183105469,82.41000366210938,81.94000244140625,82.05000305175781,76.7354736328125,1726600
2020-01-14,81.9800033569336,82.19000244140625,81.26000213623047,81.94999694824219,76.64193725585938,2872000
2020-01-15,82.16000366210938,82.98999786376953,82.12999725341797,82.98999786376953,77.61457824707031,2749400
2020-01-16,83.0,83.73999786376953,82.80999755859375,83.51000213623047,78.10089874267578,2657700
2020-01-17,83.73999786376953,84.08999633789062,82.83999633789062,84.05000305175781,78.60591888427734,3610800
2020-01-21,84.0,84.30000305175781,83.04000091552734,84.02999877929688,78.58721160888672,4520000
2020-01-22,84.26000213623047,84.41999816894531,83.66999816894531,83.69000244140625,78.26924133300781,2279400
2020-01-23,83.69000244140625,84.13999938964844,83.4000015258789,84.06999969482422,78.62461853027344,2270900
2020-01-24,84.04000091552734,84.33999633789062,83.47000122070312,84.0,78.55916595458984,2640800
2020-01-27,83.94999694824219,84.19999694824219,83.19000244140625,83.31999969482422,77.92320251464844,2226000
2020-01-28,83.44999694824219,84.62000274658203,83.43000030517578,84.5199966430664,79.04547882080078,2718800
2020-01-29,84.58999633789062,85.45999908447266,84.44000244140625,85.38999938964844,79.85912322998047,2973100
2020-01-30,85.33999633789062,86.69000244140625,84.93000030517578,86.4800033569336,80.87853240966797,3380500
2020-01-31,86.36000061035156,86.61000061035156,85.2300033569336,85.75,80.19580841064453,3968300
2020-02-03,85.94999694824219,86.13999938964844,85.62999725341797,85.83999633789062,80.27997589111328,2030300
2020-02-04,85.98999786376953,86.05000305175781,84.52999877929688,84.55999755859375,79.08289337158203,3025800
2020-02-05,84.44000244140625,85.22000122070312,84.12000274658203,84.91999816894531,79.41956329345703,2604600
2020-02-06,85.0999984741211,85.69000244140625,84.7699966430664,85.2699966430664,79.74688720703125,1594300
2020-02-07,85.44000244140625,85.62999725341797,84.76000213623047,84.80999755859375,79.31669616699219,2276700
2020-02-10,84.80999755859375,85.0,84.20999908447266,84.58999633789062,79.1109390258789,2329800
2020-02-11,85.25,86.22000122070312,84.86000061035156,85.22000122070312,79.70014190673828,3759800
2020-02-12,85.0,86.18000030517578,84.8499984741211,85.77999877929688,80.22386932373047,3463800
2020-02-13,85.75,86.91000366210938,85.75,86.23999786376953,80.6540756225586,3571400
2020-02-14,86.38999938964844,87.61000061035156,86.19999694824219,87.45999908447266,81.79505157470703,2881300
2020-02-18,87.88999938964844,89.01000213623047,87.30999755859375,88.9800033569336,83.21659851074219,3419500
2020-02-19,88.9800033569336,89.19999694824219,87.66000366210938,87.83999633789062,82.15042877197266,2665800
2020-02-20,87.80000305175781,89.31999969482422,87.72000122070312,89.25,83.4691162109375,3034800
2020-02-21,89.05000305175781,89.75,88.91000366210938,89.37999725341797,83.5906753540039,3126400
2020-02-24,89.04000091552734,90.88999938964844,88.8499984741211,89.80000305175781,83.98348999023438,4665600
2020-02-25,89.80000305175781,90.13999938964844,87.55000305175781,87.79000091552734,82.10368347167969,3879900
2020-02-26,88.19999694824219,88.80000305175781,86.72000122070312,86.7699966430664,81.14973449707031,3902100
2020-02-27,85.41999816894531,85.72000122070312,81.19000244140625,81.27999877929688,76.84784698486328,4549200
2020-02-28,79.80000305175781,79.80000305175781,76.38999938964844,78.18000030517578,73.9168930053711,8245700
2020-03-02,78.66999816894531,84.31999969482422,78.44999694824219,84.18000030517578,79.5897216796875,5612300
2020-03-03,83.76000213623047,85.94000244140625,82.93000030517578,83.37999725341797,78.83333587646484,5624500
