Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,70.23999786376953,71.0199966430664,70.23999786376953,70.9000015258789,62.6843376159668,12456400
2020-01-03,71.33999633789062,71.37000274658203,70.16000366210938,70.33000183105469,62.180389404296875,17386900
2020-01-06,70.31999969482422,71.36000061035156,70.2300033569336,70.87000274658203,62.657814025878906,20081900
2020-01-07,70.5,70.5199966430664,69.51000213623047,70.29000091552734,62.14501953125,17387700
2020-01-08,70.11000061035156,70.29000091552734,69.16999816894531,69.2300033569336,61.20785140991211,15137700
2020-01-09,69.13999938964844,69.9000015258789,68.62999725341797,69.76000213623047,61.67644119262695,14811800
2020-01-10,69.93000030517578,69.95999908447266,69.12000274658203,69.13999938964844,61.12828063964844,11995600
2020-01-13,69.19999694824219,69.87000274658203,69.11000061035156,69.80000305175781,61.71179962158203,9953900
2020-01-14,69.37999725341797,69.58000183105469,68.88999938964844,69.19999694824219,61.18132019042969,16261000
2020-01-15,69.19999694824219,69.58999633789062,68.88999938964844,69.08999633789062,61.084068298339844,11390300
2020-01-16,69.30000305175781,69.58000183105469,68.80000305175781,68.81999969482422,60.845359802246094,13340300
2020-01-17,68.75,69.08000183105469,68.29000091552734,68.55999755859375,60.6154899597168,18144100
2020-01-21,68.37999725341797,68.41999816894531,67.51000213623047,67.58000183105469,59.74905014038086,17982600
2020-01-22,67.55999755859375,67.69999694824219,67.0,67.19000244140625,59.404239654541016,17033100
2020-01-23,66.70999908447266,66.93000030517578,66.05000305175781,66.7699966430664,59.032901763916016,19605900
2020-01-24,66.54000091552734,66.68000030517578,66.04000091552734,66.31999969482422,58.63505172729492,18238600
2020-01-27,65.41999816894531,65.7300033569336,64.69999694824219,64.73999786376953,57.238136291503906,21231000
2020-01-28,65.11000061035156,65.19999694824219,64.62999725341797,64.6500015258789,57.158565521240234,19664700
2020-01-29,65.02999877929688,65.12999725341797,63.900001525878906,64.11000061035156,56.6811408996582,14202800
2020-01-30,63.779998779296875,64.87999725341797,63.43000030517578,64.79000091552734,57.282344818115234,18544700
2020-01-31,63.20000076293945,63.20000076293945,61.86000061035156,62.119998931884766,54.92173385620117,34282900
2020-02-03,61.380001068115234,61.41999816894531,60.369998931884766,60.72999954223633,53.69281005859375,27389300
2020-02-04,61.45000076293945,61.90999984741211,59.88999938964844,59.970001220703125,53.02086639404297,31922100
2020-02-05,60.75,62.93000030517578,60.599998474121094,62.72999954223633,55.4610481262207,32099200
2020-02-06,62.93000030517578,63.0099983215332,61.779998779296875,61.880001068115234,54.70954513549805,16055400
2020-02-07,61.40999984741211,61.65999984741211,61.060001373291016,61.470001220703125,54.34705352783203,15112500
2020-02-10,60.47999954223633,60.52000045776367,59.619998931884766,59.959999084472656,53.77309036254883,20934500
2020-02-11,60.58000183105469,60.88999938964844,60.16999816894531,60.529998779296875,54.284278869628906,14908700
2020-02-12,61.34000015258789,61.529998779296875,60.560001373291016,61.27000045776367,54.94791793823242,17862100
2020-02-13,61.060001373291016,61.41999816894531,60.560001373291016,60.93000030517578,54.643001556396484,16949400
2020-02-14,61.150001525878906,61.15999984741211,60.279998779296875,60.650001525878906,54.391902923583984,10855300
2020-02-18,60.150001525878906,60.38999938964844,59.45000076293945,59.880001068115234,53.70134735107422,18948500
2020-02-19,60.11000061035156,60.619998931884766,59.83000183105469,60.34000015258789,54.1138801574707,12804900
2020-02-20,60.22999954223633,60.540000915527344,59.720001220703125,59.86000061035156,53.683414459228516,14817200
2020-02-21,59.5099983215332,59.5099983215332,58.790000915527344,59.130001068115234,53.02873611450195,20315700
2020-02-24,57.619998931884766,57.79999923706055,56.36000061035156,56.36000061035156,50.544559478759766,32096600
2020-02-25,56.75,56.75,53.970001220703125,54.20000076293945,48.60742950439453,36414500
2020-02-26,54.54999923706055,54.81999969482422,52.93000030517578,53.0099983215332,47.54022216796875,29801000
2020-02-27,51.709999084472656,52.439998626708984,49.79999923706055,49.81999969482422,44.67937469482422,48141300
2020-02-28,48.77000045776367,51.439998626708984,48.0099983215332,51.439998626708984,46.13221740722656,62446700
2020-03-02,52.59000015258789,53.88999938964844,51.130001068115234,53.880001068115234,48.32044982910156,38127600
2020-03-03,53.95000076293945,54.150001525878906,50.97999954223633,51.29999923706055,46.00666809082031,50580700
2020-03-04,52.22999954223633,52.47999954223633,51.119998931884766,52.41999816894531,47.01109313964844,24079600
2020-03-05,50.41999816894531,50.70000076293945,49.040000915527344,50.11000061035156,44.939453125,40788200
2020-03-06,48.84000015258789,49.0099983215332,47.20000076293945,47.689998626708984,42.769161224365234,55640500
2020-03-09,41.709999084472656,44.56999969482422,40.79999923706055,41.86000061035156,37.54072570800781,72896300
2020-03-10,46.16999816894531,46.2599983215332,41.45000076293945,43.40999984741211,38.9307861328125,60445900
2020-03-11,42.38999938964844,43.47999954223633,41.75,41.97999954223633,37.648338317871094,51986100
2020-03-12,39.900001525878906,40.650001525878906,37.0,37.18000030517578,33.343624114990234,65725300
2020-03-13,40.0099983215332,40.13999938964844,35.0,38.119998931884766,34.18662643432617,79891500
2020-03-16,34.400001525878906,37.880001068115234,33.25,34.4900016784668,30.931190490722656,48924700
2020-03-17,35.209999084472656,37.380001068115234,34.20000076293945,36.810001373291016,33.011802673339844,41204400
2020-03-18,34.54999923706055,36.709999084472656,31.229999542236328,33.119998931884766,29.70254898071289,54036400
2020-03-19,33.72999954223633,34.900001525878906,32.349998474121094,34.43000030517578,30.877378463745117,49412400
2020-03-20,34.84000015258789,35.18000030517578,31.559999465942383,32.7400016784668,29.361759185791016,76534600
